날짜,측정소명,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2016-01-01,종로구,68,51,0.005,0.047,0.7,0.006
2016-01-02,종로구,53,37,0.007,0.044,0.5,0.006
2016-01-03,종로구,98,68,0.015,0.044,0.6,0.007
2016-01-04,종로구,84,58,0.02,0.022,0.4,0.006
2016-01-05,종로구,29,18,0.006,0.022,0.3,0.005
2016-01-06,종로구,50,31,0.002,0.04,0.5,0.006
2016-01-07,종로구,37,23,0.006,0.022,0.3,0.005
2016-01-08,종로구,34,22,0.006,0.026,0.3,0.005
2016-01-09,종로구,35,22,0.005,0.027,0.3,0.005
2016-01-10,종로구,32,23,0.009,0.02,0.3,0.005
2016-01-11,종로구,38,27,0.007,0.023,0.3,0.005
2016-01-12,종로구,46,30,0.003,0.033,0.4,0.004
2016-01-13,종로구,38,25,0.004,0.031,0.4,0.004
2016-01-14,종로구,43,26,0.004,0.034,0.4,0.005
2016-01-15,종로구,52,40,0.005,0.048,0.5,0.006
2016-01-16,종로구,76,66,0.004,0.051,0.6,0.006
2016-01-17,종로구,77,71,0.005,0.049,0.7,0.005
2016-01-18,종로구,54,42,0.019,0.023,0.4,0.004
2016-01-19,종로구,32,13,0.022,0.014,0.2,0.004
2016-01-20,종로구,36,26,0.014,0.027,0.3,0.004
2016-01-21,종로구,50,38,0.01,0.036,0.5,0.005
2016-01-22,종로구,52,37,0.013,0.03,0.4,0.005
2016-01-23,종로구,30,15,0.023,0.012,0.2,0.004
2016-01-24,종로구,39,23,0.022,0.013,0.3,0.004
2016-01-25,종로구,49,19,0.014,0.027,0.3,0.004
2016-01-26,종로구,77,50,0.004,0.053,0.7,0.007
2016-01-27,종로구,54,37,0.011,0.042,0.6,0.006
2016-01-28,종로구,53,35,0.005,0.053,0.7,0.006
2016-01-29,종로구,49,33,0.007,0.042,0.5,0.006
2016-01-30,종로구,38,27,0.008,0.038,0.5,0.005
2016-01-31,종로구,39,25,0.024,0.016,0.3,0.004
2016-02-01,종로구,38,21,0.019,0.022,0.3,0.003
2016-02-02,종로구,43,26,0.014,0.033,0.4,0.006
2016-02-03,종로구,58,40,0.009,0.054,0.6,0.007
2016-02-04,종로구,56,40,0.015,0.042,0.6,0.006
2016-02-05,종로구,41,22,0.019,0.031,0.4,0.005
2016-02-06,종로구,49,28,0.026,0.018,0.3,0.006
2016-02-07,종로구,48,29,0.014,0.033,0.4,0.005
2016-02-08,종로구,73,51,0.02,0.034,0.4,0.007
2016-02-09,종로구,50,31,0.025,0.018,0.3,0.006
2016-02-10,종로구,38,23,0.009,0.044,0.5,0.005
2016-02-11,종로구,46,29,0.006,0.054,0.6,0.006
2016-02-12,종로구,35,24,0.006,0.042,0.5,0.004
2016-02-13,종로구,15,6,0.004,0.032,0.4,0.005
2016-02-14,종로구,31,20,0.021,0.013,0.2,0.004
2016-02-15,종로구,33,10,0.025,0.016,0.2,0.004
2016-02-16,종로구,27,15,0.016,0.028,0.3,0.004
2016-02-17,종로구,39,14,0.014,0.033,0.3,0.005
2016-02-18,종로구,46,25,0.017,0.037,0.4,0.006
2016-02-19,종로구,83,55,0.008,0.041,0.6,0.006
2016-02-20,종로구,42,18,0.02,0.027,0.3,0.005
2016-02-21,종로구,26,10,0.027,0.015,0.2,0.004
2016-02-22,종로구,42,18,0.011,0.038,0.3,0.004
2016-02-23,종로구,55,34,0.02,0.024,0.3,0.004
2016-02-24,종로구,33,18,0.02,0.024,0.3,0.003
2016-02-25,종로구,52,32,0.017,0.033,0.4,0.005
2016-02-26,종로구,53,38,0.018,0.034,0.4,0.005
2016-02-27,종로구,72,56,0.017,0.035,0.4,0.005
2016-02-28,종로구,48,37,0.013,0.038,0.4,0.004
2016-02-29,종로구,54,34,0.025,0.017,0.3,0.004
2016-03-01,종로구,32,19,0.022,0.023,0.3,0.003
2016-03-02,종로구,39,24,0.015,0.036,0.3,0.004
2016-03-03,종로구,57,38,0.014,0.04,0.4,0.004
2016-03-04,종로구,70,48,0.013,0.042,0.4,0.004
2016-03-05,종로구,26,15,0.007,0.031,0.3,0.003
2016-03-06,종로구,86,22,0.023,0.016,0.3,0.003
2016-03-07,종로구,103,31,0.007,0.044,0.4,0.004
2016-03-08,종로구,67,22,0.023,0.018,0.3,0.004
2016-03-09,종로구,40,12,0.024,0.014,0.2,0.004
2016-03-10,종로구,36,13,0.027,0.013,0.2,0.003
2016-03-11,종로구,34,18,0.028,0.017,0.2,0.004
2016-03-12,종로구,44,21,0.019,0.032,0.3,0.004
2016-03-13,종로구,62,43,0.026,0.027,0.3,0.005
2016-03-14,종로구,63,52,0.033,0.019,0.3,0.003
2016-03-15,종로구,56,34,0.023,0.035,0.3,0.005
2016-03-16,종로구,62,40,0.018,0.044,0.4,0.007
2016-03-17,종로구,75,53,0.007,0.068,0.6,0.006
2016-03-18,종로구,64,47,0.019,0.048,0.5,0.006
2016-03-19,종로구,73,51,0.024,0.031,0.4,0.005
2016-03-20,종로구,78,55,0.021,0.035,0.4,0.006
2016-03-21,종로구,87,66,0.018,0.046,0.5,0.006
2016-03-22,종로구,76,63,0.02,0.042,0.4,0.005
2016-03-23,종로구,83,66,0.026,0.026,0.3,0.004
2016-03-24,종로구,37,22,0.026,0.023,0.2,0.003
2016-03-25,종로구,65,43,0.019,0.039,0.3,0.004
2016-03-26,종로구,64,50,0.021,0.037,0.3,0.004
2016-03-27,종로구,68,54,0.029,0.031,0.3,0.006
2016-03-28,종로구,74,58,0.024,0.046,0.4,0.007
2016-03-29,종로구,98,72,0.033,0.036,0.5,0.006
2016-03-30,종로구,91,63,0.024,0.033,0.4,0.005
2016-03-31,종로구,48,24,0.014,0.053,0.5,0.006
2016-04-01,종로구,70,38,0.02,0.056,0.5,0.006
2016-04-02,종로구,78,53,0.027,0.049,0.5,0.007
2016-04-03,종로구,52,40,0.023,0.023,0.3,0.004
2016-04-04,종로구,27,11,0.017,0.032,0.3,0.004
2016-04-05,종로구,59,25,0.021,0.039,0.4,0.007
2016-04-06,종로구,77,49,0.02,0.049,0.5,0.007
2016-04-07,종로구,44,29,0.025,0.027,0.3,0.004
2016-04-08,종로구,76,48,0.021,0.033,0.4,0.005
2016-04-09,종로구,120,78,0.014,0.039,0.5,0.005
2016-04-10,종로구,137,93,0.031,0.029,0.6,0.006
2016-04-11,종로구,43,22,0.025,0.028,0.3,0.004
2016-04-12,종로구,54,30,0.023,0.032,0.4,0.004
2016-04-13,종로구,57,37,0.016,0.043,0.4,0.004
2016-04-14,종로구,58,37,0.012,0.041,0.4,0.004
2016-04-15,종로구,51,29,0.026,0.037,0.4,0.004
2016-04-16,종로구,47,26,0.022,0.04,0.4,0.004
2016-04-17,종로구,41,19,0.03,0.016,0.3,0.003
2016-04-18,종로구,60,25,0.025,0.027,0.3,0.004
2016-04-19,종로구,42,21,0.025,0.027,0.3,0.003
2016-04-20,종로구,60,35,0.017,0.045,0.4,0.005
2016-04-21,종로구,24,16,0.023,0.027,0.3,0.003
2016-04-22,종로구,84,58,0.025,0.031,0.4,0.004
2016-04-23,종로구,176,49,0.024,0.029,0.4,0.004
2016-04-24,종로구,119,23,0.026,0.029,0.3,0.004
2016-04-25,종로구,65,24,0.016,0.051,0.4,0.004
2016-04-26,종로구,70,29,0.032,0.034,0.4,0.005
2016-04-27,종로구,44,15,0.037,0.018,0.3,0.003
2016-04-28,종로구,51,20,0.028,0.032,0.3,0.004
2016-04-29,종로구,53,26,0.029,0.031,0.3,0.004
2016-04-30,종로구,72,42,0.039,0.03,0.4,0.007
2016-05-01,종로구,43,20,0.033,0.026,0.4,0.005
2016-05-02,종로구,43,23,0.022,0.03,0.4,0.004
2016-05-03,종로구,22,10,0.023,0.018,0.3,0.003
2016-05-04,종로구,49,8,0.032,0.018,0.2,0.003
2016-05-05,종로구,51,21,0.025,0.036,0.4,0.005
2016-05-06,종로구,48,23,0.017,0.034,0.4,0.003
2016-05-07,종로구,98,21,0.025,0.025,0.3,0.004
2016-05-08,종로구,47,15,0.034,0.025,0.3,0.004
2016-05-09,종로구,49,19,0.034,0.027,0.3,0.005
2016-05-10,종로구,28,12,0.028,0.019,0.3,0.003
2016-05-11,종로구,25,10,0.027,0.023,0.2,0.004
2016-05-12,종로구,28,15,0.024,0.032,0.3,0.004
2016-05-13,종로구,37,22,0.031,0.023,0.3,0.004
2016-05-14,종로구,33,17,0.029,0.03,0.3,0.004
2016-05-15,종로구,31,23,0.029,0.018,0.2,0.004
2016-05-16,종로구,33,18,0.031,0.021,0.3,0.005
2016-05-17,종로구,70,45,0.032,0.037,0.4,0.008
2016-05-18,종로구,44,27,0.028,0.038,0.4,0.005
2016-05-19,종로구,36,20,0.027,0.039,0.3,0.004
2016-05-20,종로구,48,32,0.03,0.046,0.4,0.005
2016-05-21,종로구,34,26,0.038,0.033,0.3,0.003
2016-05-22,종로구,47,38,0.042,0.03,0.3,0.005
2016-05-23,종로구,62,47,0.035,0.039,0.4,0.006
2016-05-24,종로구,31,23,0.031,0.026,0.3,0.004
2016-05-25,종로구,91,74,0.041,0.025,0.4,0.005
2016-05-26,종로구,111,89,0.029,0.039,0.5,0.007
2016-05-27,종로구,92,70,0.032,0.032,0.4,0.005
2016-05-28,종로구,74,46,0.034,0.031,0.4,0.006
2016-05-29,종로구,77,46,0.036,0.03,0.4,0.007
2016-05-30,종로구,87,60,0.04,0.031,0.4,0.005
2016-05-31,종로구,76,52,0.036,0.025,0.4,0.006
2016-06-01,종로구,36,19,0.034,0.02,0.3,0.004
2016-06-02,종로구,29,12,0.033,0.027,0.3,0.004
2016-06-03,종로구,41,24,0.033,0.033,0.3,0.005
2016-06-04,종로구,45,25,0.029,0.03,0.3,0.004
2016-06-05,종로구,44,27,0.037,0.024,0.3,0.004
2016-06-06,종로구,19,10,0.033,0.019,0.2,0.003
2016-06-07,종로구,41,27,0.025,0.029,0.3,0.004
2016-06-08,종로구,37,23,0.022,0.028,0.3,0.004
2016-06-09,종로구,49,30,0.024,0.031,0.3,0.004
2016-06-10,종로구,56,37,0.028,0.037,0.4,0.006
2016-06-11,종로구,46,30,0.022,0.022,0.3,0.005
2016-06-12,종로구,29,20,0.026,0.015,0.2,0.004
2016-06-13,종로구,62,38,0.03,0.024,0.4,0.004
2016-06-14,종로구,47,31,0.026,0.034,0.4,0.005
2016-06-15,종로구,36,23,0.022,0.024,0.3,0.004
2016-06-16,종로구,30,17,0.032,0.02,0.3,0.004
2016-06-17,종로구,54,38,0.037,0.027,0.5,0.005
2016-06-18,종로구,66,51,0.035,0.029,0.5,0.005
2016-06-19,종로구,36,25,0.025,0.023,0.4,0.004
2016-06-20,종로구,48,34,0.031,0.027,0.4,0.004
2016-06-21,종로구,62,45,0.035,0.038,0.5,0.005
2016-06-22,종로구,70,51,0.027,0.033,0.5,0.005
2016-06-23,종로구,44,31,0.028,0.028,0.4,0.004
2016-06-24,종로구,63,40,0.026,0.025,0.4,0.004
2016-06-25,종로구,31,16,0.027,0.024,0.3,0.005
2016-06-26,종로구,28,16,0.029,0.018,0.3,0.004
2016-06-27,종로구,33,19,0.023,0.034,0.4,0.006
2016-06-28,종로구,63,43,0.027,0.034,0.4,0.005
2016-06-29,종로구,34,23,0.026,0.031,0.4,0.005
2016-06-30,종로구,27,17,0.022,0.02,0.3,0.004
2016-07-01,종로구,14,10,0.016,0.022,0.3,0.004
2016-07-02,종로구,11,6,0.027,0.018,0.2,0.004
2016-07-03,종로구,32,26,0.037,0.018,0.3,0.004
2016-07-04,종로구,18,15,0.02,0.021,0.3,0.003
2016-07-05,종로구,9,6,0.01,0.017,0.3,0.004
2016-07-06,종로구,12,5,0.021,0.024,0.3,0.004
2016-07-07,종로구,35,24,0.022,0.037,0.4,0.006
2016-07-08,종로구,52,40,0.029,0.029,0.4,0.004
2016-07-09,종로구,30,19,0.024,0.02,0.3,0.005
2016-07-10,종로구,28,18,0.027,0.023,0.3,0.006
2016-07-11,종로구,44,35,0.034,0.028,0.4,0.006
2016-07-12,종로구,28,20,0.022,0.025,0.4,0.006
2016-07-13,종로구,23,14,0.014,0.019,0.3,0.005
2016-07-14,종로구,20,12,0.027,0.018,0.3,0.004
2016-07-15,종로구,16,5,0.023,0.017,0.3,0.004
2016-07-16,종로구,8,3,0.015,0.015,0.2,0.004
2016-07-17,종로구,14,8,0.018,0.015,0.3,0.005
2016-07-18,종로구,26,14,0.016,0.021,0.3,0.005
2016-07-19,종로구,34,20,0.029,0.027,0.4,0.004
2016-07-20,종로구,32,22,0.029,0.028,0.4,0.004
2016-07-21,종로구,28,18,0.029,0.027,0.3,0.004
2016-07-22,종로구,33,22,0.029,0.025,0.3,0.004
2016-07-23,종로구,42,29,0.024,0.024,0.3,0.005
2016-07-24,종로구,39,27,0.016,0.02,0.2,0.005
2016-07-25,종로구,46,35,0.016,0.026,0.3,0.006
2016-07-26,종로구,32,22,0.014,0.02,0.2,0.005
2016-07-27,종로구,32,24,0.016,0.02,0.3,0.005
2016-07-28,종로구,53,43,0.037,0.02,0.4,0.004
2016-07-29,종로구,48,33,0.017,0.035,0.4,0.004
2016-07-30,종로구,46,36,0.028,0.025,0.3,0.005
2016-07-31,종로구,38,27,0.018,0.016,0.2,0.004
2016-08-01,종로구,30,21,0.015,0.021,0.2,0.004
2016-08-02,종로구,26,17,0.011,0.027,0.3,0.004
2016-08-03,종로구,25,15,0.025,0.026,0.3,0.004
2016-08-04,종로구,26,16,0.026,0.023,0.3,0.004
2016-08-05,종로구,34,25,0.036,0.025,0.3,0.004
2016-08-06,종로구,55,41,0.041,0.027,0.4,0.004
2016-08-07,종로구,33,25,0.035,0.018,0.3,0.005
2016-08-08,종로구,37,26,0.027,0.018,0.3,0.004
2016-08-09,종로구,30,20,0.031,0.025,0.3,0.004
2016-08-10,종로구,75,59,0.031,0.027,0.4,0.005
2016-08-11,종로구,27,17,0.023,0.017,0.2,0.004
2016-08-12,종로구,38,27,0.023,0.02,0.3,0.004
2016-08-13,종로구,34,25,0.018,0.016,0.2,0.004
2016-08-14,종로구,35,28,0.019,0.011,0.2,0.004
2016-08-15,종로구,34,22,0.027,0.015,0.3,0.004
2016-08-16,종로구,42,28,0.027,0.027,0.4,0.004
2016-08-17,종로구,35,22,0.032,0.021,0.3,0.004
2016-08-18,종로구,49,36,0.033,0.034,0.4,0.005
2016-08-19,종로구,54,43,0.029,0.037,0.4,0.005
2016-08-20,종로구,31,21,0.029,0.022,0.3,0.004
2016-08-21,종로구,25,15,0.037,0.014,0.2,0.004
2016-08-22,종로구,25,18,0.03,0.021,0.3,0.004
2016-08-23,종로구,29,19,0.025,0.029,0.3,0.004
2016-08-24,종로구,31,21,0.025,0.027,0.3,0.005
2016-08-25,종로구,26,17,0.021,0.026,0.3,0.004
2016-08-26,종로구,11,5,0.027,0.013,0.2,0.003
2016-08-27,종로구,10,2,0.027,0.013,0.2,0.003
2016-08-28,종로구,10,2,0.02,0.01,0.2,0.003
2016-08-29,종로구,13,4,0.018,0.015,0.2,0.003
2016-08-30,종로구,23,7,0.019,0.014,0.2,0.003
2016-08-31,종로구,18,6,0.013,0.019,0.3,0.003
2016-09-01,종로구,52,32,0.03,0.026,0.4,0.005
2016-09-02,종로구,34,23,0.028,0.023,0.3,0.004
2016-09-03,종로구,20,11,0.023,0.022,0.3,0.003
2016-09-04,종로구,19,10,0.018,0.02,0.3,0.003
2016-09-05,종로구,27,15,0.018,0.024,0.3,0.004
2016-09-06,종로구,52,37,0.02,0.03,0.4,0.005
2016-09-07,종로구,70,54,0.022,0.027,0.5,0.005
2016-09-08,종로구,44,31,0.016,0.033,0.5,0.005
2016-09-09,종로구,36,25,0.02,0.03,0.4,0.004
2016-09-10,종로구,34,25,0.023,0.029,0.3,0.004
2016-09-11,종로구,35,27,0.028,0.02,0.3,0.004
2016-09-12,종로구,24,17,0.014,0.025,0.3,0.003
2016-09-13,종로구,14,7,0.018,0.022,0.2,0.003
2016-09-14,종로구,27,19,0.024,0.021,0.3,0.004
2016-09-15,종로구,35,26,0.02,0.022,0.3,0.004
2016-09-16,종로구,43,34,0.026,0.021,0.3,0.006
2016-09-17,종로구,26,20,0.025,0.012,0.2,0.004
2016-09-18,종로구,21,12,0.024,0.009,0.2,0.003
2016-09-19,종로구,11,3,0.02,0.012,0.2,0.003
